IdOrganizacao;IdParticipante;IdModelo;DataDoMovimento;TotalDoDocumentoFiscal;Operacao;Emissao;TipoDoFrete;NumeroSatEcf;QuantidadeDeDocumentos;TotalDoItem
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;7263,4;Saida;Propria;Sem cobranca de frete;33;1;3797,9
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;7263,4;Saida;Propria;Sem cobranca de frete;33;1;205,8
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;7263,4;Saida;Propria;Sem cobranca de frete;33;1;3259,7
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;3588,9;Saida;Propria;Sem cobranca de frete;33;1;1990,9
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;3588,9;Saida;Propria;Sem cobranca de frete;33;1;92,3
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;3588,9;Saida;Propria;Sem cobranca de frete;33;1;1505,7
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;4539,2;Saida;Propria;Sem cobranca de frete;33;1;2484,3
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;4539,2;Saida;Propria;Sem cobranca de frete;33;1;150,5
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;4539,2;Saida;Propria;Sem cobranca de frete;33;1;1904,4
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;6299,7;Saida;Propria;Sem cobranca de frete;33;1;3131,6
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;6299,7;Saida;Propria;Sem cobranca de frete;33;1;220,1
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;6299,7;Saida;Propria;Sem cobranca de frete;33;1;2948
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;4098,6;Saida;Propria;Sem cobranca de frete;33;1;2049,3
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;4098,6;Saida;Propria;Sem cobranca de frete;33;1;85,7
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;4098,6;Saida;Propria;Sem cobranca de frete;33;1;1963,6
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;7905,3;Saida;Propria;Sem cobranca de frete;33;1;4164,5
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;7905,3;Saida;Propria;Sem cobranca de frete;33;1;187,9
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;7905,3;Saida;Propria;Sem cobranca de frete;33;1;3552,9
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;7100,4;Saida;Propria;Sem cobranca de frete;33;1;3349,1
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;7100,4;Saida;Propria;Sem cobranca de frete;33;1;156,5
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;7100,4;Saida;Propria;Sem cobranca de frete;33;1;3594,8
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;5784,8;Saida;Propria;Sem cobranca de frete;33;1;2857,5
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;5784,8;Saida;Propria;Sem cobranca de frete;33;1;185,8
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;5784,8;Saida;Propria;Sem cobranca de frete;33;1;2741,5
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;7508,3;Saida;Propria;Sem cobranca de frete;33;1;3861,9
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;7508,3;Saida;Propria;Sem cobranca de frete;33;1;130,8
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;7508,3;Saida;Propria;Sem cobranca de frete;33;1;3515,6
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;2794,2;Saida;Propria;Sem cobranca de frete;33;1;1510,7
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;2794,2;Saida;Propria;Sem cobranca de frete;33;1;14
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;2794,2;Saida;Propria;Sem cobranca de frete;33;1;1269,5
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;6231,3;Saida;Propria;Sem cobranca de frete;33;1;3177,4
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;6231,3;Saida;Propria;Sem cobranca de frete;33;1;155,7
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;6231,3;Saida;Propria;Sem cobranca de frete;33;1;2898,2
42591651104003;CONSUMIDORFINAL3106200;2D;2012018;860;Saida;Propria;Sem cobranca de frete;34;1;851,5
42591651104003;CONSUMIDORFINAL3106200;2D;2012018;860;Saida;Propria;Sem cobranca de frete;34;1;2,5
42591651104003;CONSUMIDORFINAL3106200;2D;2012018;860;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;3012018;1733;Saida;Propria;Sem cobranca de frete;34;1;1715,5
42591651104003;CONSUMIDORFINAL3106200;2D;3012018;1733;Saida;Propria;Sem cobranca de frete;34;1;11,5
42591651104003;CONSUMIDORFINAL3106200;2D;3012018;1733;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;4012018;236,06;Saida;Propria;Sem cobranca de frete;34;1;235,06
42591651104003;CONSUMIDORFINAL3106200;2D;4012018;236,06;Saida;Propria;Sem cobranca de frete;34;1;1
42591651104003;CONSUMIDORFINAL3106200;2D;5012018;1518;Saida;Propria;Sem cobranca de frete;34;1;1504,5
42591651104003;CONSUMIDORFINAL3106200;2D;5012018;1518;Saida;Propria;Sem cobranca de frete;34;1;7,5
42591651104003;CONSUMIDORFINAL3106200;2D;5012018;1518;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;6012018;291;Saida;Propria;Sem cobranca de frete;34;1;285
42591651104003;CONSUMIDORFINAL3106200;2D;6012018;291;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;7012018;1009;Saida;Propria;Sem cobranca de frete;34;1;965,5
42591651104003;CONSUMIDORFINAL3106200;2D;7012018;1009;Saida;Propria;Sem cobranca de frete;34;1;19,5
42591651104003;CONSUMIDORFINAL3106200;2D;7012018;1009;Saida;Propria;Sem cobranca de frete;34;1;24
42591651104003;CONSUMIDORFINAL3106200;2D;8012018;1393;Saida;Propria;Sem cobranca de frete;34;1;1387
42591651104003;CONSUMIDORFINAL3106200;2D;8012018;1393;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;9012018;1278,5;Saida;Propria;Sem cobranca de frete;34;1;1267,5
42591651104003;CONSUMIDORFINAL3106200;2D;9012018;1278,5;Saida;Propria;Sem cobranca de frete;34;1;5
42591651104003;CONSUMIDORFINAL3106200;2D;9012018;1278,5;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;10012018;2633,5;Saida;Propria;Sem cobranca de frete;34;1;2552,5
42591651104003;CONSUMIDORFINAL3106200;2D;10012018;2633,5;Saida;Propria;Sem cobranca de frete;34;1;48
42591651104003;CONSUMIDORFINAL3106200;2D;10012018;2633,5;Saida;Propria;Sem cobranca de frete;34;1;33
42591651104003;CONSUMIDORFINAL3106200;2D;11012018;3155;Saida;Propria;Sem cobranca de frete;34;1;3104
42591651104003;CONSUMIDORFINAL3106200;2D;11012018;3155;Saida;Propria;Sem cobranca de frete;34;1;36
42591651104003;CONSUMIDORFINAL3106200;2D;11012018;3155;Saida;Propria;Sem cobranca de frete;34;1;15
42591651104003;CONSUMIDORFINAL3106200;2D;12012018;1642,5;Saida;Propria;Sem cobranca de frete;34;1;1622,5
42591651104003;CONSUMIDORFINAL3106200;2D;12012018;1642,5;Saida;Propria;Sem cobranca de frete;34;1;14
42591651104003;CONSUMIDORFINAL3106200;2D;12012018;1642,5;Saida;Propria;Sem cobranca de frete;34;1;6
42591651104003;CONSUMIDORFINAL3106200;2D;13012018;1990,5;Saida;Propria;Sem cobranca de frete;34;1;1953,5
42591651104003;CONSUMIDORFINAL3106200;2D;13012018;1990,5;Saida;Propria;Sem cobranca de frete;34;1;24
42591651104003;CONSUMIDORFINAL3106200;2D;13012018;1990,5;Saida;Propria;Sem cobranca de frete;34;1;13
42591651104003;CONSUMIDORFINAL3106200;2D;14012018;634,5;Saida;Propria;Sem cobranca de frete;34;1;626,5
42591651104003;CONSUMIDORFINAL3106200;2D;14012018;634,5;Saida;Propria;Sem cobranca de frete;34;1;5
42591651104003;CONSUMIDORFINAL3106200;2D;14012018;634,5;Saida;Propria;Sem cobranca de frete;34;1;3
42591651104003;CONSUMIDORFINAL3106200;2D;15012018;2011;Saida;Propria;Sem cobranca de frete;34;1;1994,5
42591651104003;CONSUMIDORFINAL3106200;2D;15012018;2011;Saida;Propria;Sem cobranca de frete;34;1;7,5
42591651104003;CONSUMIDORFINAL3106200;2D;15012018;2011;Saida;Propria;Sem cobranca de frete;34;1;9
42591651104003;CONSUMIDORFINAL3106200;2D;16012018;2237,5;Saida;Propria;Sem cobranca de frete;34;1;2186
42591651104003;CONSUMIDORFINAL3106200;2D;16012018;2237,5;Saida;Propria;Sem cobranca de frete;34;1;34,5
42591651104003;CONSUMIDORFINAL3106200;2D;16012018;2237,5;Saida;Propria;Sem cobranca de frete;34;1;17
42591651104003;CONSUMIDORFINAL3106200;2D;17012018;1083;Saida;Propria;Sem cobranca de frete;34;1;1062
42591651104003;CONSUMIDORFINAL3106200;2D;17012018;1083;Saida;Propria;Sem cobranca de frete;34;1;12
42591651104003;CONSUMIDORFINAL3106200;2D;17012018;1083;Saida;Propria;Sem cobranca de frete;34;1;9
42591651104003;CONSUMIDORFINAL3106200;2D;18012018;1597;Saida;Propria;Sem cobranca de frete;34;1;1552
42591651104003;CONSUMIDORFINAL3106200;2D;18012018;1597;Saida;Propria;Sem cobranca de frete;34;1;21
42591651104003;CONSUMIDORFINAL3106200;2D;18012018;1597;Saida;Propria;Sem cobranca de frete;34;1;24
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;830,5;Saida;Propria;Sem cobranca de frete;34;1;804
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;830,5;Saida;Propria;Sem cobranca de frete;34;1;25,5
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;830,5;Saida;Propria;Sem cobranca de frete;34;1;1
42591651104003;CONSUMIDORFINAL3106200;2D;20012018;1884;Saida;Propria;Sem cobranca de frete;34;1;1834
42591651104003;CONSUMIDORFINAL3106200;2D;20012018;1884;Saida;Propria;Sem cobranca de frete;34;1;35
42591651104003;CONSUMIDORFINAL3106200;2D;20012018;1884;Saida;Propria;Sem cobranca de frete;34;1;15
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;1435,5;Saida;Propria;Sem cobranca de frete;34;1;1382
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;1435,5;Saida;Propria;Sem cobranca de frete;34;1;44,5
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;1435,5;Saida;Propria;Sem cobranca de frete;34;1;9
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;1433;Saida;Propria;Sem cobranca de frete;34;1;1430
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;1433;Saida;Propria;Sem cobranca de frete;34;1;3
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;1252,5;Saida;Propria;Sem cobranca de frete;34;1;1243,5
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;1252,5;Saida;Propria;Sem cobranca de frete;34;1;9
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;1849;Saida;Propria;Sem cobranca de frete;34;1;1807,5
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;1849;Saida;Propria;Sem cobranca de frete;34;1;26,5
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;1849;Saida;Propria;Sem cobranca de frete;34;1;15
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;2885;Saida;Propria;Sem cobranca de frete;34;1;2841
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;2885;Saida;Propria;Sem cobranca de frete;34;1;41
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;2885;Saida;Propria;Sem cobranca de frete;34;1;3
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;2051,5;Saida;Propria;Sem cobranca de frete;34;1;2042
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;2051,5;Saida;Propria;Sem cobranca de frete;34;1;8,5
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;2051,5;Saida;Propria;Sem cobranca de frete;34;1;1
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;1601,5;Saida;Propria;Sem cobranca de frete;34;1;1570
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;1601,5;Saida;Propria;Sem cobranca de frete;34;1;22,5
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;1601,5;Saida;Propria;Sem cobranca de frete;34;1;9
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;1835;Saida;Propria;Sem cobranca de frete;34;1;1793,5
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;1835;Saida;Propria;Sem cobranca de frete;34;1;19,5
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;1835;Saida;Propria;Sem cobranca de frete;34;1;22
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;2050,5;Saida;Propria;Sem cobranca de frete;34;1;2020,5
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;2050,5;Saida;Propria;Sem cobranca de frete;34;1;18
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;2050,5;Saida;Propria;Sem cobranca de frete;34;1;12
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;1014;Saida;Propria;Sem cobranca de frete;34;1;981
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;1014;Saida;Propria;Sem cobranca de frete;34;1;33
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;650;Saida;Propria;Sem cobranca de frete;34;1;647,5
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;650;Saida;Propria;Sem cobranca de frete;34;1;2,5
42591651104003;CONSUMIDORFINAL3106200;2D;1012018;4035,3;Saida;Propria;Sem cobranca de frete;30;1;2018,3
42591651104003;CONSUMIDORFINAL3106200;2D;1012018;4035,3;Saida;Propria;Sem cobranca de frete;30;1;166,6
42591651104003;CONSUMIDORFINAL3106200;2D;1012018;4035,3;Saida;Propria;Sem cobranca de frete;30;1;1850,4
42591651104003;CONSUMIDORFINAL3106200;2D;2012018;6848,8;Saida;Propria;Sem cobranca de frete;30;1;3387
42591651104003;CONSUMIDORFINAL3106200;2D;2012018;6848,8;Saida;Propria;Sem cobranca de frete;30;1;223
42591651104003;CONSUMIDORFINAL3106200;2D;2012018;6848,8;Saida;Propria;Sem cobranca de frete;30;1;3238,8
42591651104003;CONSUMIDORFINAL3106200;2D;3012018;4304,1;Saida;Propria;Sem cobranca de frete;30;1;2252,2
42591651104003;CONSUMIDORFINAL3106200;2D;3012018;4304,1;Saida;Propria;Sem cobranca de frete;30;1;135,5
42591651104003;CONSUMIDORFINAL3106200;2D;3012018;4304,1;Saida;Propria;Sem cobranca de frete;30;1;1916,4
42591651104003;CONSUMIDORFINAL3106200;2D;4012018;3941,5;Saida;Propria;Sem cobranca de frete;30;1;1979,7
42591651104003;CONSUMIDORFINAL3106200;2D;4012018;3941,5;Saida;Propria;Sem cobranca de frete;30;1;53,2
42591651104003;CONSUMIDORFINAL3106200;2D;4012018;3941,5;Saida;Propria;Sem cobranca de frete;30;1;1908,6
42591651104003;CONSUMIDORFINAL3106200;2D;5012018;4132,9;Saida;Propria;Sem cobranca de frete;30;1;2013,7
42591651104003;CONSUMIDORFINAL3106200;2D;5012018;4132,9;Saida;Propria;Sem cobranca de frete;30;1;76,7
42591651104003;CONSUMIDORFINAL3106200;2D;5012018;4132,9;Saida;Propria;Sem cobranca de frete;30;1;2042,5
42591651104003;CONSUMIDORFINAL3106200;2D;6012018;11025,8;Saida;Propria;Sem cobranca de frete;30;1;5381,8
42591651104003;CONSUMIDORFINAL3106200;2D;6012018;11025,8;Saida;Propria;Sem cobranca de frete;30;1;334,8
42591651104003;CONSUMIDORFINAL3106200;2D;6012018;11025,8;Saida;Propria;Sem cobranca de frete;30;1;5309,2
42591651104003;CONSUMIDORFINAL3106200;2D;7012018;6769,4;Saida;Propria;Sem cobranca de frete;30;1;3285,1
42591651104003;CONSUMIDORFINAL3106200;2D;7012018;6769,4;Saida;Propria;Sem cobranca de frete;30;1;109,3
42591651104003;CONSUMIDORFINAL3106200;2D;7012018;6769,4;Saida;Propria;Sem cobranca de frete;30;1;3375
42591651104003;CONSUMIDORFINAL3106200;2D;8012018;2081,5;Saida;Propria;Sem cobranca de frete;30;1;1079,9
42591651104003;CONSUMIDORFINAL3106200;2D;8012018;2081,5;Saida;Propria;Sem cobranca de frete;30;1;76,8
42591651104003;CONSUMIDORFINAL3106200;2D;8012018;2081,5;Saida;Propria;Sem cobranca de frete;30;1;924,8
42591651104003;CONSUMIDORFINAL3106200;2D;9012018;7445,8;Saida;Propria;Sem cobranca de frete;30;1;3735,6
42591651104003;CONSUMIDORFINAL3106200;2D;9012018;7445,8;Saida;Propria;Sem cobranca de frete;30;1;338
42591651104003;CONSUMIDORFINAL3106200;2D;9012018;7445,8;Saida;Propria;Sem cobranca de frete;30;1;3372,2
42591651104003;CONSUMIDORFINAL3106200;2D;10012018;4884,3;Saida;Propria;Sem cobranca de frete;30;1;2488,5
42591651104003;CONSUMIDORFINAL3106200;2D;10012018;4884,3;Saida;Propria;Sem cobranca de frete;30;1;89,3
42591651104003;CONSUMIDORFINAL3106200;2D;10012018;4884,3;Saida;Propria;Sem cobranca de frete;30;1;2306,5
42591651104003;CONSUMIDORFINAL3106200;2D;11012018;5673,3;Saida;Propria;Sem cobranca de frete;30;1;3099,5
42591651104003;CONSUMIDORFINAL3106200;2D;11012018;5673,3;Saida;Propria;Sem cobranca de frete;30;1;127,2
42591651104003;CONSUMIDORFINAL3106200;2D;11012018;5673,3;Saida;Propria;Sem cobranca de frete;30;1;2446,6
42591651104003;CONSUMIDORFINAL3106200;2D;12012018;7054;Saida;Propria;Sem cobranca de frete;30;1;3400,8
42591651104003;CONSUMIDORFINAL3106200;2D;12012018;7054;Saida;Propria;Sem cobranca de frete;30;1;123,5
42591651104003;CONSUMIDORFINAL3106200;2D;12012018;7054;Saida;Propria;Sem cobranca de frete;30;1;3529,7
42591651104003;CONSUMIDORFINAL3106200;2D;13012018;5740,9;Saida;Propria;Sem cobranca de frete;30;1;3186,4
42591651104003;CONSUMIDORFINAL3106200;2D;13012018;5740,9;Saida;Propria;Sem cobranca de frete;30;1;243,5
42591651104003;CONSUMIDORFINAL3106200;2D;13012018;5740,9;Saida;Propria;Sem cobranca de frete;30;1;2311
42591651104003;CONSUMIDORFINAL3106200;2D;14012018;7144,5;Saida;Propria;Sem cobranca de frete;30;1;3659
42591651104003;CONSUMIDORFINAL3106200;2D;14012018;7144,5;Saida;Propria;Sem cobranca de frete;30;1;158,4
42591651104003;CONSUMIDORFINAL3106200;2D;14012018;7144,5;Saida;Propria;Sem cobranca de frete;30;1;3327,1
42591651104003;CONSUMIDORFINAL3106200;2D;15012018;6788,9;Saida;Propria;Sem cobranca de frete;30;1;3507,9
42591651104003;CONSUMIDORFINAL3106200;2D;15012018;6788,9;Saida;Propria;Sem cobranca de frete;30;1;117
42591651104003;CONSUMIDORFINAL3106200;2D;15012018;6788,9;Saida;Propria;Sem cobranca de frete;30;1;3164
42591651104003;CONSUMIDORFINAL3106200;2D;16012018;5928,8;Saida;Propria;Sem cobranca de frete;30;1;3231,8
42591651104003;CONSUMIDORFINAL3106200;2D;16012018;5928,8;Saida;Propria;Sem cobranca de frete;30;1;136,3
42591651104003;CONSUMIDORFINAL3106200;2D;16012018;5928,8;Saida;Propria;Sem cobranca de frete;30;1;2560,7
42591651104003;CONSUMIDORFINAL3106200;2D;17012018;4986,2;Saida;Propria;Sem cobranca de frete;30;1;2807,2
42591651104003;CONSUMIDORFINAL3106200;2D;17012018;4986,2;Saida;Propria;Sem cobranca de frete;30;1;132,9
42591651104003;CONSUMIDORFINAL3106200;2D;17012018;4986,2;Saida;Propria;Sem cobranca de frete;30;1;2046,1
42591651104003;CONSUMIDORFINAL3106200;2D;18012018;3678,8;Saida;Propria;Sem cobranca de frete;30;1;2017,6
42591651104003;CONSUMIDORFINAL3106200;2D;18012018;3678,8;Saida;Propria;Sem cobranca de frete;30;1;129,8
42591651104003;CONSUMIDORFINAL3106200;2D;18012018;3678,8;Saida;Propria;Sem cobranca de frete;30;1;1531,4
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;7307,1;Saida;Propria;Sem cobranca de frete;30;1;3890,5
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;7307,1;Saida;Propria;Sem cobranca de frete;30;1;95,4
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;7307,1;Saida;Propria;Sem cobranca de frete;30;1;3321,2
42591651104003;CONSUMIDORFINAL3106200;2D;20012018;4997,8;Saida;Propria;Sem cobranca de frete;30;1;2664,7
42591651104003;CONSUMIDORFINAL3106200;2D;20012018;4997,8;Saida;Propria;Sem cobranca de frete;30;1;91,9
42591651104003;CONSUMIDORFINAL3106200;2D;20012018;4997,8;Saida;Propria;Sem cobranca de frete;30;1;2241,2
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;8019,2;Saida;Propria;Sem cobranca de frete;30;1;3986,3
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;8019,2;Saida;Propria;Sem cobranca de frete;30;1;497,1
42591651104003;CONSUMIDORFINAL3106200;2D;21012018;8019,2;Saida;Propria;Sem cobranca de frete;30;1;3535,8
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;4172,5;Saida;Propria;Sem cobranca de frete;30;1;2226,7
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;4172,5;Saida;Propria;Sem cobranca de frete;30;1;74,3
42591651104003;CONSUMIDORFINAL3106200;2D;22012018;4172,5;Saida;Propria;Sem cobranca de frete;30;1;1871,5
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;1381,4;Saida;Propria;Sem cobranca de frete;30;1;754,4
42591651104003;CONSUMIDORFINAL3106200;2D;23012018;1381,4;Saida;Propria;Sem cobranca de frete;30;1;627
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;3498,5;Saida;Propria;Sem cobranca de frete;30;1;1853,1
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;3498,5;Saida;Propria;Sem cobranca de frete;30;1;31,4
42591651104003;CONSUMIDORFINAL3106200;2D;24012018;3498,5;Saida;Propria;Sem cobranca de frete;30;1;1614
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;4299,9;Saida;Propria;Sem cobranca de frete;30;1;2066,6
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;4299,9;Saida;Propria;Sem cobranca de frete;30;1;99
42591651104003;CONSUMIDORFINAL3106200;2D;25012018;4299,9;Saida;Propria;Sem cobranca de frete;30;1;2134,3
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;3421,3;Saida;Propria;Sem cobranca de frete;30;1;1639,1
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;3421,3;Saida;Propria;Sem cobranca de frete;30;1;99,9
42591651104003;CONSUMIDORFINAL3106200;2D;26012018;3421,3;Saida;Propria;Sem cobranca de frete;30;1;1682,3
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;10073,5;Saida;Propria;Sem cobranca de frete;30;1;5128,7
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;10073,5;Saida;Propria;Sem cobranca de frete;30;1;164,2
42591651104003;CONSUMIDORFINAL3106200;2D;27012018;10073,5;Saida;Propria;Sem cobranca de frete;30;1;4780,6
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;4894;Saida;Propria;Sem cobranca de frete;30;1;2558,7
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;4894;Saida;Propria;Sem cobranca de frete;30;1;59,3
42591651104003;CONSUMIDORFINAL3106200;2D;28012018;4894;Saida;Propria;Sem cobranca de frete;30;1;2276
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;4752;Saida;Propria;Sem cobranca de frete;30;1;2411,8
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;4752;Saida;Propria;Sem cobranca de frete;30;1;90,2
42591651104003;CONSUMIDORFINAL3106200;2D;29012018;4752;Saida;Propria;Sem cobranca de frete;30;1;2250
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;7070,2;Saida;Propria;Sem cobranca de frete;30;1;3969,1
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;7070,2;Saida;Propria;Sem cobranca de frete;30;1;71,4
42591651104003;CONSUMIDORFINAL3106200;2D;30012018;7070,2;Saida;Propria;Sem cobranca de frete;30;1;3029,7
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;5060;Saida;Propria;Sem cobranca de frete;30;1;2486,5
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;5060;Saida;Propria;Sem cobranca de frete;30;1;93,1
42591651104003;CONSUMIDORFINAL3106200;2D;31012018;5060;Saida;Propria;Sem cobranca de frete;30;1;2480,4
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;900,3;Saida;Propria;Sem cobranca de frete;31;1;344,1
42591651104003;CONSUMIDORFINAL3106200;2D;19012018;900,3;Saida;Propria;Sem cobranca de frete;31;1;556,2
42591651126082;CONSUMIDORFINAL3106200;2D;1012018;12013,3;Saida;Propria;Sem cobranca de frete;11;1;6933,8
42591651126082;CONSUMIDORFINAL3106200;2D;1012018;12013,3;Saida;Propria;Sem cobranca de frete;11;1;358,8
42591651126082;CONSUMIDORFINAL3106200;2D;1012018;12013,3;Saida;Propria;Sem cobranca de frete;11;1;4720,7
42591651126082;CONSUMIDORFINAL3106200;2D;2012018;7982,18;Saida;Propria;Sem cobranca de frete;11;1;4656,22
42591651126082;CONSUMIDORFINAL3106200;2D;2012018;7982,18;Saida;Propria;Sem cobranca de frete;11;1;55,4
42591651126082;CONSUMIDORFINAL3106200;2D;2012018;7982,18;Saida;Propria;Sem cobranca de frete;11;1;3270,56
42591651126082;CONSUMIDORFINAL3106200;2D;3012018;8575,7;Saida;Propria;Sem cobranca de frete;11;1;5525,6
42591651126082;CONSUMIDORFINAL3106200;2D;3012018;8575,7;Saida;Propria;Sem cobranca de frete;11;1;131,5
42591651126082;CONSUMIDORFINAL3106200;2D;3012018;8575,7;Saida;Propria;Sem cobranca de frete;11;1;2918,6
42591651126082;CONSUMIDORFINAL3106200;2D;4012018;9522,66;Saida;Propria;Sem cobranca de frete;11;1;5233,8
42591651126082;CONSUMIDORFINAL3106200;2D;4012018;9522,66;Saida;Propria;Sem cobranca de frete;11;1;716,96
42591651126082;CONSUMIDORFINAL3106200;2D;4012018;9522,66;Saida;Propria;Sem cobranca de frete;11;1;3571,9
42591651126082;CONSUMIDORFINAL3106200;2D;5012018;10194,8;Saida;Propria;Sem cobranca de frete;11;1;5956,3
42591651126082;CONSUMIDORFINAL3106200;2D;5012018;10194,8;Saida;Propria;Sem cobranca de frete;11;1;164,7
42591651126082;CONSUMIDORFINAL3106200;2D;5012018;10194,8;Saida;Propria;Sem cobranca de frete;11;1;4073,8
42591651126082;CONSUMIDORFINAL3106200;2D;6012018;10918,9;Saida;Propria;Sem cobranca de frete;11;1;6397,1
42591651126082;CONSUMIDORFINAL3106200;2D;6012018;10918,9;Saida;Propria;Sem cobranca de frete;11;1;383,9
42591651126082;CONSUMIDORFINAL3106200;2D;6012018;10918,9;Saida;Propria;Sem cobranca de frete;11;1;4137,9
42591651126082;CONSUMIDORFINAL3106200;2D;7012018;12527,65;Saida;Propria;Sem cobranca de frete;11;1;7471,85
42591651126082;CONSUMIDORFINAL3106200;2D;7012018;12527,65;Saida;Propria;Sem cobranca de frete;11;1;324,8
